lib_name,lib_code
F752.64 补偿贸易,F752.64 
F752.65 各种商品贸易,F752.65 
F752.66 期货贸易,F752.66 
F752.67 技术进出口贸易,F752.67 
F752.68 特种贸易,F752.68 
F752.69 外贸市场,F752.69 
F752.7 与各国贸易关系,F752.7 
F752.8 地方对外贸易,F752.8 
F752.9 对外贸易史,F752.9 
F76 商品学,F76 
F760 一般性问题,F760 
F760.1 商品目录,F760.1 
F760.2 商品分类,F760.2 
F760.3 商品包装和运输,F760.3 
F760.4 商品保管和贮存,F760.4 
F760.5 商标,F760.5 
F760.6 商品检验,F760.6 
F761 初级产品(总论),F761 
F762 农产品,F762 
F762.1 粮食,F762.1 
F762.2 经济作物,F762.2 
F762.3 园艺作物,F762.3 
F762.4 木材,F762.4 
F762.5 畜牧产品,F762.5 
F762.6 水产品,F762.6 
F762.7 土特产品,F762.7 
F763 医疗用品、医药品,F763 
F764 工业产品,F764 
F764.1 燃料工业产品,F764.1 
F764.2 冶金工业产品,F764.2 
F764.3 金属加工产品,F764.3 
F764.4 机器仪表工业产品,F764.4 
F764.5 电工器材,F764.5 
F764.6 无线电电子产品,F764.6 
F764.7 武器工业产品,F764.7 
F765 建筑器材,F765 
F766 交通运输器材,F766 
F767 化学工业产品,F767 
F767.1 化学肥料,F767.1 
F767.2 农药,F767.2 
F767.3 硅酸盐制品,F767.3 
F767.4 染料、颜料、涂料,F767.4 
F767.5 橡胶,F767.5 
F767.6 塑料、合成树脂,F767.6 
F767.7 摄影材料,F767.7 
F767.8 肥皂、洗涤剂,F767.8 
F767.9 日用化学用品,F767.9 
F768 轻工业产品,F768 
F768.1 纺织品,F768.1 
F768.2 食品,F768.2 
F768.29 烟草制品,F768.29 
F768.3 缝纫服装制品,F768.3 
F768.4 皮革制品、羽毛制品,F768.4 
F768.5 木、竹、石工制品,F768.5 
F768.6 文化用品,F768.6 
F768.7 工艺美术制品,F768.7 
F768.9 其他轻工业制品,F768.9 
F769 其他产品,F769 
F769.1 手工业产品,F769.1 
F769.2 出口加工产品(总论),F769.2 
F769.9 初级产品(总论),F769.9 
F8 财政、金融,F8 
F81 财政、国家财政,F81 
F810 财政理论,F810 
F810.2 国家财政制度与管理体制,F810.2 
F810.3 国家预算、决算,F810.3 
F810.4 财政收入和支出,F810.4 
F810.41 财政收入,F810.41 
F810.42 税收,F810.42 
F810.422 税收政策、制度,F810.422 
F810.423 税收管理,F810.423 
F810.424 税收种类,F810.424 
F810.43 非税收收入,F810.43 
F810.45 财政支出,F810.45 
F810.451 财政支出政策与制度,F810.451 
F810.452 经济建设事业支出,F810.452 
F810.453 社会文教事业支出,F810.453 
F810.454 国防支出,F810.454 
F810.455 行政管理支出,F810.455 
F810.456 国际援助支出,F810.456 
F810.5 公债、债券、国际借款,F810.5 
F810.6 国家机关会计(政府会计)、预算会计,F810.6 
F810.7 地方财政,F810.7 
F811 世界财政,F811 
F811.0 政策,F811.0 
F811.2 财政制度与管理体制,F811.2 
F811.3 预算和决算,F811.3 
F811.4 财政收入和支出,F811.4 
F811.5 内外债、对外借款,F811.5 
F811.6 国际财政关系,F811.6 
F811.9 财政史,F811.9 
F812 中国财政,F812 
F812.0 方针政策及其阐述,F812.0 
F812.2 财政制度与管理体制,F812.2 
F812.3 预算、决算,F812.3 
F812.4 财政收入、支出,F812.4 
F812.41 财政收入,F812.41 
F812.42 税收,F812.42 
F812.43 非税收收入,F812.43 
F812.45 财政支出,F812.45 
F812.5 国家公债、债券、外债,F812.5 
F812.6 对外财政援助,F812.6 
F812.7 地方财政,F812.7 
F812.8 农村财政,F812.8 
F812.9 财政史,F812.9 
F82 货币,F82 
F820 货币理论,F820 
F820.2 货币制度,F820.2 
F820.3 货币管理,F820.3 
F820.4 货币流通和信用,F820.4 
F820.5 通货膨胀,F820.5 
F821 世界货币,F821 
F821.0 货币政策,F821.0 
F821.1 货币制度,F821.1 
F821.5 通货膨胀,F821.5 
F821.6 国际货币关系,F821.6 
F821.9 货币史,F821.9 
F822 中国货币,F822 
F822.0 方针政策及其阐述,F822.0 
F822.1 货币制度和改革,F822.1 
F822.2 货币管理和流通,F822.2 
F822.5 通货膨胀,F822.5 
F822.7 地方货币,F822.7 
F822.9 货币史,F822.9 
F83 金融、银行,F83 
F830 金融、银行理论,F830 
F830.1 银行制度,F830.1 
F830.2 金融、银行体制,F830.2 
F830.3 金融组织、银行,F830.3 
F830.31 中央银行,F830.31 
F830.33 商业银行,F830.33 
F830.34 城乡金融组织,F830.34 
F830.35 私人银行,F830.35 
F830.39 其他金融组织,F830.39 
F830.4 银行业务,F830.4 
F830.41 业务计划和表报,F830.41 
F830.42 银行会计,F830.42 
F830.43 金库业务,F830.43 
F830.44 国家预算出纳,F830.44 
F830.45 资金管理,F830.45 
F830.46 划拨、结算(非现金结算),F830.46 
F830.48 储蓄、存款业务,F830.48 
F830.49 现代化管理,F830.49 
F830.5 信贷,F830.5 
F830.51 信贷组织、计划及监督,F830.51 
F830.52 结算业务,F830.52 
F830.53 长期信贷,F830.53 
F830.54 短期信贷,F830.54 
F830.55 基本建设信贷,F830.55 
F830.56 工商业信贷,F830.56 
F830.57 交通运输信贷,F830.57 
F830.571 交通运输信贷,F830.571 
F830.572 房地产信贷,F830.572 
F830.573 科研信贷,F830.573 
F830.58 农业贷款,F830.58 
F830.589 个人信贷,F830.589 
F830.59 投资,F830.59 
F830.591 投资方针、政策,F830.591 
F830.592 投资制度,F830.592 
F830.593 投资业务管理,F830.593 
F830.6 城乡金融组织,F830.6 
F830.61 农村信用合作社,F830.61 
F830.62 城市合作银行,F830.62 
F830.7 汇兑,F830.7 
F830.71 汇划、划拨,F830.71 
F830.72 国内汇兑,F830.72 
F830.73 国外汇兑和国际结算,F830.73 
F830.8 信托,F830.8 
F830.9 金融市场,F830.9 
F830.91 证券市场,F830.91 
F830.92 外汇市场,F830.92 
F830.94 黄金市场,F830.94 
F830.99 金融危机,F830.99 
F831 世界金融、银行,F831 
F831.0 政策,F831.0 
F831.1 银行制度,F831.1 
F831.2 金融组织与业务,F831.2 
F831.5 金融市场,F831.5 
F831.59 金融危机,F831.59 
F831.6 国际金融关系,F831.6 
F831.7 国际资金流通,F831.7 
F831.9 金融史、银行史,F831.9 
F832 中国金融、银行,F832 
F832.0 方针政策及其阐述,F832.0 
F832.1 金融、银行体制,F832.1 
F832.2 银行制度与业务,F832.2 
F832.21 资金管理,F832.21 
F832.22 储蓄,F832.22 
F832.3 金融组织、银行,F832.3 
F832.31 中国人民银行,F832.31 
F832.33 商业银行(专业银行),F832.33 
F832.35 城乡金融组织,F832.35 
F832.37 钱庄、银号,F832.37 
F832.38 典当业,F832.38 
F832.39 其他金融组织,F832.39 
F832.4 信贷,F832.4 
F832.41 基本建设信贷,F832.41 
F832.42 工商业信贷,F832.42 
F832.43 农业信贷,F832.43 
F832.44 交通运输信贷,F832.44 
F832.45 房地产信贷,F832.45 
F832.46 科技信贷,F832.46 
F832.479 个人信贷,F832.479 
F832.48 投资,F832.48 
F832.49 信托,F832.49 
F832.5 金融市场,F832.5 
F832.59 金融危机,F832.59 
F832.6 汇兑、对外金融关系,F832.6 
F832.61 国内汇兑,F832.61 
F832.63 国外汇兑、国际结算,F832.63 
F832.7 地方金融事业,F832.7 
F832.9 金融史、银行史,F832.9 
F84 保险,F84 
F840 保险理论,F840 
F840.3 保险组织和管理,F840.3 
F840.31 保险组织,F840.31 
F840.32 保险管理,F840.32 
F840.4 保险业务,F840.4 
F840.6 各种类型保险,F840.6 
F840.61 劳动保险、社会保险,F840.61 
F840.62 人身保险（人寿保险）,F840.62 
F840.63 交通运输保险,F840.63 
F840.64 灾害保险,F840.64 
F840.65 财产保险,F840.65 
F840.66 农业、森林保险,F840.66 
F840.67 养老保险,F840.67 
F840.681 工商企业、工程保险,F840.681 
F840.682 金融信贷保险,F840.682 
F840.684 医疗保险,F840.684 
F840.685 涉外保险,F840.685 
F840.69 其他,F840.69 
F841 世界保险业,F841 
F841.0 政策,F841.0 
F841.3 国际保险组织,F841.3 
F841.9 保险业史,F841.9 
F842 中国保险业,F842 
F842.0 方针政策及其阐述,F842.0 
F842.3 保险组织,F842.3 
F842.4 保险业务,F842.4 
F842.6 各种类型保险,F842.6 
F842.7 地方保险业,F842.7 
F842.9 保险业史,F842.9 
G文化、科学、教育、体育,G
G0文化理论,G0
G1世界各国文化与文化事业,G1
G2信息与知识传播,G2
G3科学、科学研究,G3
G4教育,G4
G40教育学,G40
G40-01教育理论,G40-01
G40-011教育职能,G40-011
G40-011.8教育立法与教育政策,G40-011.8
G40-012全面发展教育,G40-012
G40-012.9德育,G40-012.9
G40-013智育,G40-013
G40-013.9体育,G40-013.9
G40-014美育,G40-014
G40-015劳动教育,G40-015
G40-02教育哲学,G40-02
G40-03教育科学研究,G40-03
G40-032教育科学研究方法论,G40-032
G40-034教育科学研究方法,G40-034
G40-05教育与其他科学的关系、教育学分支,G40-05
G40-051教育统计学,G40-051
G40-052教育社会学,G40-052
G40-052.2教育与社会,G40-052.2
G40-052.4教育环境,G40-052.4
G40-053教育政治学,G40-053
G40-054教育经济学,G40-054
G40-055教育与文化,G40-055
G40-056教育生物学,G40-056
G40-057教育技术学,G40-057
G40-058教育管理学,G40-058
G40-058.1教育评价,G40-058.1
G40-059.1教育伦理学,G40-059.1
G40-059.2教育未来学,G40-059.2
G40-059.3比较教育学,G40-059.3
G40-059.9其他,G40-059.9
G40-06教育学派,G40-06
G40-09教育学史、教育思想史,G40-09
G41思想政治教育、德育,G41
G410德育理论,G410
G411马列主义毛泽东思想教育,G411
G412人生观、世界观与理想教育,G412
G413阶级教育、革命传统教育,G413
G414国际主义、爱国主义教育,G414
G414.1形势教育,G414.1
G415纪律、民主与法制教育,G415
G416思想品德教育,G416
G417社会公德教育,G417
G418军事训练教育,G418
G42教学理论,G42
G420教学研究和改革,G420
G421教学过程,G421
G422教学原则,G422
G423课程论,G423
G423.02课程类型与设置,G423.02
G423.04课程研究与评价,G423.04
G423.06课程管理,G423.06
G423.07课程改革,G423.07
G423.1教学计划,G423.1
G423.2教学大纲,G423.2
G423.3教材研究与管理,G423.3
G424教学法和教学组织,G424
G424.1教学法,G424.1
G424.2教学组织,G424.2
G424.21课堂教学(班级教学),G424.21
G424.22个别教学,G424.22
G424.23分组教学,G424.23
G424.24协作教学,G424.24
G424.25观摩教学(公开教学),G424.25
G424.26巡回教学,G424.26
G424.27开放课堂(开放计划),G424.27
G424.28第二课堂,G424.28
G424.29现场教学,G424.29
G424.31实验,G424.31
G424.4实习,G424.4
G424.6辅导与自习,G424.6
G424.7学绩管理和考试,G424.7
G424.71学绩管理制度,G424.71
G424.74考试,G424.74
G424.75评分方法,G424.75
G424.79试题,G424.79
G426各派教学法,G426
G427各科教学法(分科教学法),G427
G428教研室(组)工作,G428
G43电化教育,G43
G431视听教学(电化教学),G431
G432广播、电视教学,G432
G433程序教学,G433
G434计算机化教学,G434
G436电化教材,G436
G44教育心理学,G44
G441教学心理学(课堂教育心理学),G441
G442学习心理学,G442
G443教师心理学,G443
G444学生心理学,G444
G445青少年心理学,G445
G446教育社会心理学,G446
G447学科心理学,G447
G448教育心理诊断与教育心理辅导,G448
G449教育心理测验与评估,G449
G449.1测验方法,G449.1
G449.4智力测验,G449.4
G449.5能力测验,G449.5
G449.6性格测验,G449.6
G449.7评估方法与标准,G449.7
G45教师与学生,G45
G451教师,G451
G451.1教师评定与任用,G451.1
G451.2教师队伍结构与建设,G451.2
G451.4教师与社会,G451.4
G451.42教师兼职,G451.42
G451.5教师职称与待遇,G451.5
G451.6教师职责与修养,G451.6
G451.7教师组织,G451.7
G451.8教学辅助人员,G451.8
G455学生,G455
G455.7学生组织,G455.7
G456师生关系,G456
G459学校与家庭、学校与社会,G459
G46教育行政,G46
G462教育行政机关,G462
G463教育科研管理,G463
G464教育视导,G464
G465教育调查,G465
G467教育财政,G467
G467.2教育投入,G467.2
G467.22教育基金,G467.22
G467.24教育税,G467.24
G467.26教育捐款,G467.26
G467.27学杂费,G467.27
G467.8奖学金、助学金、贷学金,G467.8
G47学校管理,G47
G471学校管理体制,G471
G471.2校长,G471.2
G471.7管理人员,G471.7
G472行政工作,G472
G472.1学校规划,G472.1
G472.2管理机构,G472.2
G472.3人事管理,G472.3
G472.4文书档案管理,G472.4
G472.5科研组织和管理,G472.5
G473教务工作,G473
G473.2招生,G473.2
G473.3学籍,G473.3
G473.4编班、排课表,G473.4
G473.5学年、学期、假期,G473.5
G473.6奖励、处分,G473.6
G473.8毕业、升学、分配,G473.8
G474总务工作,G474
G475财务管理,G475
G478学校卫生工作,G478
G478.1学校环境卫生,G478.1
G478.2学校保健服务,G478.2
G478.4学生个人卫生,G478.4
G478.5学校饮食卫生,G478.5
G479健康教育,G479
G48学校建筑和设备的管理,G48
G481教室,G481
G482实验室和设备,G482
G483附属建筑和设备,G483
G484教学设备,G484
G5世界各国教育事业,G5
G51世界教育事业,G51
G510教育政策,G510
G511教育改革与发展,G511
G511.9教育系统与结构,G511.9
G512教育制度,G512
G512.2学制,G512.2
G512.3义务教育,G512.3
G512.7办学形式,G512.7
G512.71公立,G512.71
G512.72私立,G512.72
G512.73宗教团体办学,G512.73
G512.74社会资助办学,G512.74
G513国际教育组织与活动,G513
G513.1组织,G513.1
G513.2会议,G513.2
G513.3互助合作和交流,G513.3
G515教师和学生状况,G515
G515.1教师状况,G515.1
G515.5学生状况,G515.5
G516教育统计资料,G516
G519教育史,G519
G52中国教育事业,G52
G520方针、政策及其阐述,G520
G520.1教育规划,G520.1
G521教育改革与发展,G521
G521.9教育系统与结构,G521.9
G522教育制度,G522
G522.2学制,G522.2
G522.3义务教育,G522.3
G522.5勤工俭学,G522.5
G522.7办学形式,G522.7
G522.71公立,G522.71
G522.72私立,G522.72
G522.73宗教团体办学,G522.73
G522.74社会资助办学,G522.74
G522.8校办产业,G522.8
G523教育组织与活动,G523
G525教师与学生状况,G525
G525.1教师状况,G525.1
G525.5学生状况,G525.5
G526教育行政,G526
G526.2教育行政机关,G526.2
G526.21中央,G526.21
G526.22地方,G526.22
G526.3教育科研管理,G526.3
G526.4教育视导,G526.4
G526.5教育调查,G526.5
G526.6教育统计资料,G526.6
G526.7教育财政,G526.7
G526.78奖学金、助学金,G526.78
G526.9对外教育关系,G526.9
G527地方教育,G527
G528学校概况,G528
G529教育史,G529
G6各级教育,G6
G61学前教育、幼儿教育,G61
G610学前教育、幼儿教育理论,G610
G611思想品德教育,G611
G612教学理论、教学法,G612
G613各科教学法、教材,G613
G613.2语言、识字,G613.2
G613.3常识、故事,G613.3
G613.4算术、计算,G613.4
G613.5音乐、舞蹈,G613.5
G613.6美术,G613.6
G613.7体育、游戏,G613.7
G614玩具、教具,G614
G615幼教人员,G615
G616幼儿园与家庭,G616
G617幼儿园管理,G617
G618各类型幼儿园(托儿所),G618
G619世界各国学前教育、幼儿教育概况,G619
G619.1世界,G619.1
G619.2中国,G619.2
G619.20方针政策及其阐述,G619.20
G619.21教育改革,G619.21
G619.22教育制度,G619.22
G619.28幼儿园概况,G619.28
G619.29学前教育、幼儿教育史,G619.29
G62初等教育,G62
G620初等教育理论,G620
G621思想政治教育,G621
G622教学理论、教学法,G622
G622.0教学研究与改革,G622.0
G622.3课程,G622.3
G622.4教学法与教学组织,G622.4
G622.41普通教学法,G622.41
G622.42教学组织,G622.42
G622.46辅导与自习,G622.46
G622.47学绩管理与考试,G622.47
G622.471学绩管理制度,G622.471
G622.474考试,G622.474
G622.475评分方法,G622.475
G622.479试题与题解,G622.479
G623各科教学法、教学参考书,G623
G623.1政治,G623.1
G623.15思想品德课,G623.15
G623.2汉语语文,G623.2
G623.21汉语拼音,G623.21
G623.22识字,G623.22
G623.23阅读,G623.23
G623.24作文,G623.24
G623.29中国少数民族语文,G623.29
G623.3外语,G623.3
G623.31英语,G623.31
G623.32法语,G623.32
G623.33德语,G623.33
G623.34西班牙语,G623.34
G623.35俄语,G623.35
G623.36日语,G623.36
G623.39其他,G623.39
G623.4历史、地理,G623.4
G623.41历史,G623.41
G623.45地理,G623.45
G623.5数学,G623.5
G623.56算术,G623.56
G623.57珠算,G623.57
G623.58计算机,G623.58
G623.6自然常识,G623.6
G623.7美育,G623.7
G623.71音乐,G623.71
G623.75美术,G623.75
G623.8体育、游戏,G623.8
G623.9其他,G623.9
G624教材、课本、学生参考书,G624
G625教师与学生,G625
G625.1教师、班主任,G625.1
G625.5学生,G625.5
G625.6师生关系,G625.6
G626学校与家庭、学校与社会,G626
G627学校管理,G627
G627.1领导管理体制,G627.1
G627.2行政工作,G627.2
G627.3教务工作,G627.3
G627.4总务工作,G627.4
G627.5财务管理,G627.5
G627.6学校建筑和设备的管理,G627.6
G627.8学校卫生工作,G627.8
G628各类型小学校,G628
G629世界各国初等教育概况,G629
G629.1世界,G629.1
G629.2中国,G629.2
G629.20方针政策及其阐述,G629.20
G629.21教育改革与发展,G629.21
G629.22教育制度,G629.22
G629.28学校概况,G629.28
G629.29初等教育史,G629.29
G629.299蒙学,G629.299
G63中等教育,G63
G630中等教育理论,G630
G631思想政治教育、德育,G631
G632教学理论、教学法,G632
G632.0教学研究与改革,G632.0
G632.3课程,G632.3
G632.4教学法与教学组织,G632.4
G632.41普通教学法,G632.41
G632.42教学组织,G632.42
G632.46辅导与自习,G632.46
G632.47学绩管理与考试,G632.47
G632.471学绩管理制度,G632.471
G632.474考试,G632.474
G632.475评分方法,G632.475
G632.479试题与题解,G632.479
G633各科教学法、教学参考书,G633
G633.2政治,G633.2
G633.21哲学,G633.21
G633.22社会发展史,G633.22
G633.23政治经济学,G633.23
G633.24科学社会主义,G633.24
G633.25青少年修养,G633.25
G633.26法律常识,G633.26
G633.3汉语语文,G633.3
G633.33阅读,G633.33
G633.34作文,G633.34
G633.39中国少数民族语文,G633.39
G633.4外语,G633.4
G633.41英语,G633.41
G633.42法语,G633.42
G633.43德语,G633.43
G633.44西班牙语,G633.44
G633.45俄语,G633.45
G633.46日语,G633.46
G633.49其他,G633.49
G633.5历史、地理,G633.5
